pitch,roll,yaw,Ax,Ay,Az,Gx,Gy,Gz
8.24200402683124,8.689100640650716,175.2410284297475,-501,672,16571,0,1,-1
8.146419733902574,8.612459614417359,175.0833255855919,-477,668,16578,2,-1,-3
8.1634543583807,8.804310811342031,174.9190297622068,-491,668,16589,1,0,-1
8.209878606790653,8.737754978677286,174.75564755227472,-486,669,16569,2,-1,-1
8.263248990743909,8.900247594051582,174.58333948635163,-505,664,16589,0,1,-1
8.318756864267616,8.891922880088085,174.41348188049258,-495,666,16583,2,1,1
8.296984018399908,8.813501208677588,174.23945777455546,-484,647,16584,2,0,-2
8.250146284023964,8.717415339348738,174.07471333597465,-504,651,16584,0,-1,2
8.330890894900088,8.911255459237447,173.89125037787042,-519,654,16577,3,0,-1
8.326559426028291,8.872717106214077,173.71810121214912,-499,660,16589,2,0,1
8.33717389937005,8.857574169757811,173.5429861696537,-512,670,16590,2,0,0
8.321102013403626,8.826549093686998,173.3675855948768,-507,655,16586,1,0,1
8.181325324746805,8.817671206369583,173.19823691601047,-497,656,16576,0,0,-1
8.145376169646147,8.770622491614219,173.03252981247087,-498,669,16592,0,2,0
8.05394643380381,8.80244655630368,172.87049201629193,-495,676,16599,1,0,0
8.092480699670206,8.897073823304307,172.6943657505993,-504,648,16557,1,0,-1
8.04160604028473,9.041267104800639,172.52062516562575,-512,643,16572,0,0,0
8.119913908321061,9.063965890981423,172.34197700706017,-504,653,16596,0,1,0
8.11854860346532,8.917925743946178,172.16687386825816,-484,649,16562,1,1,-1
8.03839735351342,8.792152728586643,171.99927187762478,-524,644,16569,0,1,0
8.062705772757154,8.839895829957698,171.82316696608586,-496,663,16608,0,0,-1
8.117048714283259,8.973952116131274,171.6407913461385,-507,663,16590,0,0,0
8.152132935173535,9.02597685359656,171.45981604352775,-500,668,16586,0,-1,1
8.09381525014314,8.911737886960003,171.2876495080566,-506,669,16580,0,0,0
8.048257015720381,8.899059750008886,171.1126881287459,-505,659,16566,1,-1,0
8.1074082066944,8.929190626129012,170.92615818041799,-505,649,16598,2,2,0
8.067124417677235,8.88885411505189,170.75372072067222,-502,673,16582,0,-1,2
8.068606720386747,8.942721423777858,170.5718395933745,-495,660,16571,1,-2,1
7.9939021534874755,9.017077766338545,170.38686382208166,-496,634,16567,0,-1,-1
8.004282693573689,9.006207065452971,170.20465222930954,-494,664,16573,-1,-1,-1
7.989040475301543,9.00405788531448,170.022158150104,-512,657,16583,0,-1,-1
7.981885933877077,8.994132537719182,169.84143702023545,-490,664,16581,2,-1,0
7.949605733652761,8.870006445924348,169.6623154883602,-507,654,16569,0,-1,-1
7.9363390924468264,8.869247083947977,169.4824417351307,-498,670,16622,0,1,-1
7.967199350647593,8.884802182370617,169.29505546735024,-500,654,16608,0,0,0
8.039993862544753,8.959894535751433,169.09889729468134,-493,666,16603,1,1,-1
8.064588175778148,8.995509082060135,168.9025332911648,-485,663,16582,0,0,-1
8.057347974283413,9.021889849336748,168.70541844419208,-496,645,16572,1,0,0
8.06007529815869,9.004985185428426,168.51307353001576,-485,674,16573,1,0,0
7.97294532200384,8.918201722766252,168.3270650227069,-512,666,16588,0,0,-2
7.945608959594659,8.94309699082845,168.1414710660876,-505,681,16582,0,0,0
7.938623849831158,8.968923514735833,167.95061658869525,-495,665,16586,2,0,0
7.887523893477587,8.953640002979313,167.7635601958239,-491,667,16580,-1,1,-1
7.807376381715624,8.858416495515819,167.58398335168437,-491,660,16573,1,-1,0
7.795863073278938,8.854545801349634,167.39847021335075,-492,661,16571,1,-1,0
7.767167730775886,8.766448296962885,167.21742597907058,-512,660,16581,0,1,0
7.713603892302662,8.790538599836777,167.03616625741904,-518,657,16587,-1,1,0
7.7936546218418785,8.982591475134843,166.83972131411312,-511,669,16595,0,1,2
7.774102342914651,8.9657765030829,166.64830822030936,-502,664,16598,2,-1,-2
7.7869230774828155,8.918008742500879,166.45539210748203,-493,667,16586,-1,-1,-1
7.816754894263088,8.955223829295774,166.25323735929007,-493,660,16587,0,1,-2
7.828374160330632,9.040617134260392,166.0588563669376,-508,682,16584,0,0,2
7.803397846362472,8.886228546528049,165.87165165732273,-499,674,16578,2,1,1
7.756471233121574,8.832207126198751,165.67929488672797,-503,653,16574,0,0,0
7.686723926490029,8.847507560761661,165.4863461989647,-506,645,16571,1,0,-1
7.687833536173377,8.957964041250808,165.284860045436,-501,648,16583,1,-2,0
7.713131682206104,8.950084767395461,165.08635063704097,-493,670,16570,1,1,-1
7.6172885758784386,9.010132467415671,164.8923711860506,-509,657,16586,1,0,-2
7.6742601934118975,9.182128453869899,164.68743902322103,-501,680,16590,0,-1,1
7.660304965111791,9.140695630780213,164.48597476598582,-499,646,16583,1,-1,0
7.593369303022903,9.043460389168603,164.29742095276248,-499,667,16581,0,-1,0
7.573462527421641,8.882181342856972,164.10837835634035,-491,673,16583,-1,0,-1
7.5345259561271165,8.906538340453784,163.91043495467778,-496,638,16577,0,-1,0
7.520025074091049,8.943723346088118,163.71419847290943,-510,665,16615,0,0,-1
7.5383920289048625,9.053993749875824,163.50611228733305,-487,653,16610,1,0,-1
7.5731194403346835,9.049874795447737,163.30039945947024,-492,659,16572,1,0,0
7.591338965406724,9.035279439282466,163.09384946603876,-509,663,16577,0,2,-1
7.586435049882709,8.98354946597995,162.8911232283794,-499,666,16579,1,0,0
7.575457403123738,8.92083876718689,162.68827350835917,-520,667,16572,1,0,-1
7.51522906297602,8.94689655534017,162.48492537757843,-496,647,16570,1,0,0
7.493923448610229,8.978822860229347,162.28901493768493,-504,688,16570,-1,2,1
7.379686230512652,9.051595175939665,162.09013556166425,-506,649,16580,1,0,-1
7.365017778393933,9.062773363589216,161.89031974342214,-485,660,16589,1,0,0
7.3521672683213195,9.050123059996189,161.69319034040598,-514,667,16585,1,-1,0
7.366767004667614,9.04884366884218,161.4921313609583,-509,671,16610,1,1,0
7.340311395186873,9.043060282850682,161.29232918113166,-495,670,16593,1,0,-1
7.337786714689472,8.953319056366247,161.0906141550026,-494,671,16579,1,0,-3
